Name,SMILES,Mean,id
INOSITOL,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,0.97971,91786207
BRD-A56391917,COC(=O)[C@@H]1[C@@H](c2ccc(OC)cc2)[C@H](C(=O)OC)S(=O)(=O)CS1(=O)=O,1.087996949,91828853
BRD-K50246663,O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(F)cc2)O1)NCc1ccc(Cl)c(Cl)c1,0.745629388,91881348
EUPARIN,C=C(C)c1cc2cc(C(C)=O)c(O)cc2o1,1.16515,91916710
BRD-K79345052,C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC3(O)CCCC3)cc2O[C@@H]1CN(C)C(=O)c1cccnc1,1.091811881,92085590
METHICILLIN SODIUM,COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12.[Na+],1.1271,92312435
BRD-K33526098,O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)NCCN1CCCCC1,0.900360209,92365284
LOSARTAN,CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.98616,92858096
NEVIRAPINE,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,1.303,93424520
BRD-K37993183,O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)c2ccncc2)O1)NC1CCC1,1.01387304,93473075
BRD-K97686074,C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(C#CC3(O)CCCC3)cnc2O[C@@H]1CN(C)C(=O)C1CCCCC1,0.991725614,93634014
BRD-K85485146,N#C/C(=N\O)C(=O)c1ccco1,0.965690095,93655749
ROLIPRAM,COc1ccc(C2CNC(=O)C2)cc1OC1CCCC1,1.01245,93722697
BRD-K39966487,CC(=O)Nc1c(O)[nH]c(SCC(=O)N2CCOCC2)nc1=O,1.076617661,93811043
SALIDROSIDE,OC[C@H]1O[C@@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,0.835265,93908974
BRD-K27641919,O=C(C[C@H]1CC[C@@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1)NCc1ccncn1,1.174623555,94062051
BRD-K23677407,Cc1ccn2c(=O)c(C(=O)O)cnc2c1,1.055337017,94278410
METOLAZONE,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,1.12572,94322130
CEDRELONE,CC1(C)C(=O)C=C[C@@]2(C)C1=C(O)C(=O)[C@]1(C)C2CC[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]321,1.27125,94414319
BRD-K52184420,O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1,1.169014668,94475860
ONONETIN,COc1ccc(CC(=O)c2ccc(O)cc2O)cc1,0.913405,94645383
PASINIAZID,NNC(=O)c1ccncc1.Nc1ccc(C(=O)O)c(O)c1,0.962595,94957125
DANAZOL,C#C[C@]1(O)CCC2C3CCC4=Cc5oncc5C[C@]4(C)C3CC[C@@]21C,1.11905,95280717
BRD-K72355130,Cc1cccc(N(CC(=O)O)CC(=O)O)c1,1.026094659,95280850
BRD-A22128695,CC[C@@]1(C)OC(=O)N(C)C1=O,0.965761842,95424427
CYCLOHEXIMIDE,C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1,0.93754,95433626
BRD-K22383829,CN(C)CCCNC(=O)C[C@H]1C=C[C@H](NC(=O)Cc2cccnc2)[C@@H](CO)O1,0.997944414,95494681
BRD-K01229531,COc1ccc(C#Cc2ccc3c(c2)[C@]2(C(=O)N3)[C@H](c3ccccc3OCCO)N3[C@H](c4ccccc4)[C@H](c4ccccc4)OC(=O)[C@H]3[C@@H]2C(=O)N2CCN(c3ncccn3)CC2)cc1,1.031591926,95573353
BRD-K45568341,C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CC3CC3)cc2O[C@@H]1CN(C)Cc1ccc(F)cc1,1.30708762,95599554
SACCHARIN,O=C1NS(=O)(=O)c2ccccc21,1.05085,95838380
BACLOFEN HYDROCHLORIDE (+/-),Cl.NCC(CC(=O)O)c1ccc(Cl)cc1,1.2292,96055930
BRD-K88357881,COc1ccccc1-c1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)c1cccnc1)O2,1.074405818,96356838
GALANGIN TRIMETHYL ETHER,COc1cc(OC)c2c(=O)c(OC)c(-c3ccccc3)oc2c1,0.918275,96375978
PERGOLIDE MESYLATE,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)CC21.CS(=O)(=O)O,1.29415,96608754
BRD-K00827857,Nc1nc(-c2ccccc2)cc[n+]1[O-],1.121942767,96705673
LUMEFANTRINE,CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C\c1ccc(Cl)cc1,1.2751,96711135
BRD-K86307448,O=c1nc[nH]c2n[nH]cc12,1.052549177,96742842
BRD-K36899490,CC(C)(CN)CNc1ccc([N+](=O)[O-])c2cccnc12,0.955479764,96751723
BRD-K70189337,O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H](c3ccc(O)cc3)[C@]3(C(=O)Nc4ccc(C#CCCO)cc43)[C@@H](C(=O)NC[C@H](O)c3ccccc3)[C@H]12,0.988978043,96844953
ADAPALENE,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,0.863925,96861498
BRD-K54431311,NCC[C@H]1CC[C@H](NC(=O)c2ccccc2F)[C@H](CO)O1,1.20973051,96890034
BRD-K89838866,Cn1cnc(S(=O)(=O)N[C@H]2CC[C@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@H]2CO)c1,0.840456406,96976513
BRD-K77793424,CCC(=O)Nc1ccc(C)cc1C,0.98208188,96979219
BRD-K20493618,CC(=O)NCCCC[C@@H]1NC(=O)[C@@H]2C[C@H](C(=O)NCCCCN(C)C)[C@H](c3ccc(O)cc3)N2C1=O,1.01190761,97024478
BRD-A52753282,CC(N)(Cc1ccc2c(c1)OCO2)C(=O)O,1.021251177,97163069
PREDNISOLONE,C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@@]43C)C1CC[C@]2(O)C(=O)CO,1.00199,97179283
KASUGAMYCIN HYDROCHLORIDE,C[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@@H]1NC(=N)C(=O)O.Cl,0.66186,97233564
BRD-K78156634,COCC(=O)OCn1nnc2ccccc2c1=O,0.89341908,97491715
BRD-K32870403,O=C(CN1CCOCC1)N[C@H]1CC[C@@H](CCn2cc(C3CC3)nn2)O[C@@H]1CO,1.038171271,97560363
RAFOXANIDE,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,1.4094,97672016
BRD-K24908613,O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2C(=O)c2ccc3c(c2)OCO3)O1)NC1Cc2ccccc2C1,1.008255309,97743729
BRD-K99508742,C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CCN(C)C)cc2O[C@H]1CN(C)C(=O)CN(C)C,1.15909909,97889955
BRD-K74987780,O=C(C[C@H]1C=C[C@@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)NCc1cccc(F)c1,0.92580331,97942480
TUBOCURARINE CHLORIDE PENTAHYDRATE,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CC[N+]1(C)C.Cl.O.O.O.O.O.[Cl-],1.1363,97946538
CEAROIN 3-METHYL ETHER,COc1cccc(C(=O)c2ccccc2)c1,0.99687,97962227
BRD-K12479538,O=C1NCC2(CNC2)O1,0.973832589,98047145
BRD-A97068684,CSC1=N[C@@]2(C)CCCC[C@@H]2c2c1ccc1ccccc21,0.930951865,98096937
BRD-K32245235,NNC(=O)c1ccc(CN2CCCCC2)o1,1.023039276,98136059
BRD-K82387512,CCNC(=O)C[C@@H]1CC[C@@H](NC(=O)C2CC2)[C@@H](CO)O1,1.053964216,98140319
BRD-K43863642,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccc3c(c2)OCO3)Oc2cc(-c3cncnc3)ccc2S1(=O)=O,1.001557453,98142881
BRD-A21268821,Cc1cccc(N[C@H]2CS(=O)(=O)C[C@@H]2O)c1,1.102834738,98214241
BRD-K57812862,Cn1c(=O)[nH]c2nc[nH]c2c1=O,1.038122775,98385148
BRD-K46394939,COc1nn(C)cc1-c1n[nH]c(=S)n1C,0.979086199,98396898
BRD-K61861274,O=C1CO[C@@H](c2ccccc2)CN1,0.980526062,98450741
BRD-K17241119,NCCN1CCN(c2ccc(F)cc2)CC1,1.025071411,98529723
BRD-K09119156,C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccc(F)cc3)cc2O[C@H]1CN(C)S(=O)(=O)c1cn(C)cn1,0.927764592,98565479
BRD-K75693278,O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2cccc(C(F)(F)F)c2)O1)NCCc1ccncc1,0.949923445,98600197
BRD-K04135474,O=C(N[C@H]1CC[C@@H](CC(=O)N2CCOCC2)O[C@H]1CO)c1ccc2c(c1)OCO2,0.952340926,98605079
BRD-K80667451,NCC[C@H]1CC[C@@H](NC(=O)NC2CCCCC2)[C@@H](CO)O1,0.915553074,98676848
BRD-K26805099,Cc1oc(C(C)(C)C)cc1C(=O)Nc1ccc(C(C)C)cc1,0.977001135,98691915
BRD-K45419214,O=S(=O)(NCC[C@@H]1CC[C@H](NS(=O)(=O)c2cccc(Cl)c2)[C@H](CO)O1)c1cccc(F)c1,0.983830489,98706694
XYLOSE,O=C[C@H](O)[C@@H](O)[C@H](O)CO,1.2063,98809181
DIACERIN,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,0.930215,98893696
BRD-K66628829,COc1ccc(CNC(=O)C[C@H]2C[C@@H]3c4cc(NS(=O)(=O)c5ccc(F)cc5)ccc4O[C@@H]3[C@@H](CO)O2)cc1,0.98163955,98922785
BRD-K86986466,C[C@H]1CN([C@H](C)CO)C(=O)c2cc(-c3cncnc3)cnc2O[C@@H]1CN(C)C(=O)CN1CCOCC1,1.08932533,98945998
THEOBROMINE,Cn1cnc2c1c(=O)[nH]c(=O)n2C,0.908285,99244534
BRD-K32931486,COc1ccccc1CNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2C(=O)Nc2ccc(F)cc2)O1,1.021703321,99370672
BRD-K56762085,Cn1cc(C(=O)Nc2nn[nH]n2)c2ccccc21,0.957108958,99566714
BRD-K16116293,COC(=O)c1c2oc(c1C(=O)OC)C(=O)N[C@@H](Cc1ccccc1)Cn1cc(nn1)CNC(=O)[C@H](Cc1ccccc1)NC(=O)N[C@@H](CO)CC2,1.073788107,99569792
BRD-A71731641,Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O,1.093432692,99580563
SPERMINE,NCCCNCCCCNCCCN,0.88508,99605331
BRD-K38453291,O=S(=O)(NCCCN(C/C=C/c1ccc(F)cc1)C/C=C/c1ccc(F)cc1)c1cccc2cnccc12,0.980293354,99776738
BRD-K80123852,C[C@H](O)C#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)CN(C)C)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,0.89464569,99837059
BRD-K37912617,O=C(CN1CCOCC1)NCC[C@@H]1CC[C@H](NC(=O)Cc2ccccn2)[C@H](CO)O1,0.95165075,99935182
